"DOCTYPE","DOCENTRY","LINENUM","CARDCODE","SALESEMPLOYEE","COUNTRYCODE","POSTINGDATE","DUEDATE","DOCUMENTDATE","ITEMCODE","WAREHOUSECODE","QUANTITY","SALESAMOUNT","SALESAMOUNTSC","BASEAMOUNT","GROSSPROFIT","GROSSPROFITSC","PERIOD","PROJECT"
13,929,0,"C00038",12,"IN","2021-03-11 00:00:00.000000000","2021-03-31 00:00:00.000000000","2021-03-11 00:00:00.000000000","SER0002","CI01","1.000000","231000.000000","231000.000000","0.000000","231000.000000","231000.000000","FY202021-12","CR|PJ186"
13,975,0,"C00041",13,"IN","2021-05-04 00:00:00.000000000","2021-06-03 00:00:00.000000000","2021-05-04 00:00:00.000000000","SER0004","CI01","167.000000","177521.000000","177521.000000","0.000000","177521.000000","177521.000000","FY202122-02","CR|PJ237"
13,803,0,"C00029",12,"IN","2020-10-20 00:00:00.000000000","2021-04-15 00:00:00.000000000","2020-11-19 00:00:00.000000000","SER0002","CI01","2.000000","170000.000000","170000.000000","0.000000","170000.000000","170000.000000","FY202021-07","CR|PJ180"
13,927,0,"C00029",9,"IN","2021-03-11 00:00:00.000000000","2021-04-10 00:00:00.000000000","2021-03-11 00:00:00.000000000",,,"0.000000","330000.000000","330000.000000","330000.000000","0.000000","0.000000","FY202021-12","CR|PJ150"
13,921,0,"C00038",12,"IN","2021-03-11 00:00:00.000000000","2021-03-31 00:00:00.000000000","2021-03-11 00:00:00.000000000","SER0002","CI01","1.000000","346500.000000","346500.000000","0.000000","346500.000000","346500.000000","FY202021-12","CR|PJ186"
13,876,0,"C00039",12,"IN","2021-02-10 00:00:00.000000000","2021-03-12 00:00:00.000000000","2021-02-10 00:00:00.000000000","SER0002","CI01","1.000000","148000.000000","148000.000000","0.000000","148000.000000","148000.000000","FY202021-11","CR|PJ187"
13,1016,0,"C00006",12,"IN","2021-07-07 00:00:00.000000000","2021-09-01 00:00:00.000000000","2021-07-07 00:00:00.000000000","SER0032","CI01","22.000000","142560.000000","142560.000000","0.000000","142560.000000","142560.000000","FY202122-04","CR|PJ117"
13,869,0,"C00006",12,"IN","2021-02-04 00:00:00.000000000","2021-06-29 00:00:00.000000000","2021-03-06 00:00:00.000000000","SER0034","CI01","22.000000","169999.940000","169999.940000","0.000000","169999.940000","169999.940000","FY202021-11","CR|PJ053"
13,696,0,"C00006",12,"IN","2020-07-07 00:00:00.000000000","2020-08-06 00:00:00.000000000","2020-08-06 00:00:00.000000000","SER0031","CI01","11.000000","84999.970000","84999.970000","0.000000","84999.970000","84999.970000","FY202021-04","CR|PJ172"
13,696,1,"C00006",12,"IN","2020-07-07 00:00:00.000000000","2020-08-06 00:00:00.000000000","2020-08-06 00:00:00.000000000","SER0032","CI01","11.000000","71280.000000","71280.000000","0.000000","71280.000000","71280.000000","FY202021-04","CR|PJ172"
13,971,0,"C00006",12,"IN","2021-04-26 00:00:00.000000000","2021-06-14 00:00:00.000000000","2021-04-26 00:00:00.000000000","SER0030","CI01","1.000000","375000.000000","375000.000000","0.000000","375000.000000","375000.000000","FY202122-01","CR|PJ232"
13,952,0,"C00006",12,"IN","2021-04-05 00:00:00.000000000","2021-06-05 00:00:00.000000000","2021-04-05 00:00:00.000000000","SER0032","CI01","132.000000","855360.000000","855360.000000","0.000000","855360.000000","855360.000000","FY202122-01","CR|PJ039"
13,965,3,"C00006",12,"IN","2021-04-21 00:00:00.000000000","2021-06-21 00:00:00.000000000","2021-04-21 00:00:00.000000000","SER0002","CI01","1.000000","96250.000000","96250.000000","0.000000","96250.000000","96250.000000","FY202122-01","CR|PJ173"
13,1011,0,"C00006",12,"IN","2021-06-29 00:00:00.000000000","2021-10-30 00:00:00.000000000","2021-06-29 00:00:00.000000000","SER0002","CI01","1.000000","175000.000000","175000.000000","0.000000","175000.000000","175000.000000","FY202122-03","CR|PJ218"
13,951,0,"C00006",12,"IN","2021-04-05 00:00:00.000000000","2021-06-25 00:00:00.000000000","2021-04-05 00:00:00.000000000","SER0070","CI01","1.000000","75336.000000","75336.000000","0.000000","75336.000000","75336.000000","FY202122-01","CR|PJ173"
13,1021,1,"C00006",13,"IN","2021-07-20 00:00:00.000000000","2021-08-19 00:00:00.000000000","2021-07-20 00:00:00.000000000","SER0021","CI01","1.000000","653400.000000","653400.000000","0.000000","653400.000000","653400.000000","FY202122-04","CR|PJ259"
13,1021,0,"C00006",13,"IN","2021-07-20 00:00:00.000000000","2021-08-19 00:00:00.000000000","2021-07-20 00:00:00.000000000","SER0021","CI01","1.000000","435600.000000","435600.000000","0.000000","435600.000000","435600.000000","FY202122-04","CR|PJ259"
13,1020,0,"C00006",13,"IN","2021-07-03 00:00:00.000000000","2021-10-30 00:00:00.000000000","2021-07-03 00:00:00.000000000","SER0033","CI01","22.000000","239999.980000","239999.980000","0.000000","239999.980000","239999.980000","FY202122-04","CR|PJ256"
13,1038,1,"C00006",9,"IN","2021-07-12 00:00:00.000000000","2021-10-30 00:00:00.000000000","2021-07-12 00:00:00.000000000","SER0030","CI01","1.000000","156000.000000","156000.000000","0.000000","156000.000000","156000.000000","FY202122-04","CR|PJ165"
13,1038,0,"C00006",9,"IN","2021-07-12 00:00:00.000000000","2021-10-30 00:00:00.000000000","2021-07-12 00:00:00.000000000","SER0002","CI01","1.000000","90000.000000","90000.000000","0.000000","90000.000000","90000.000000","FY202122-04","CR|PJ165"
13,1033,0,"C00006",13,"IN","2021-08-09 00:00:00.000000000","2021-09-08 00:00:00.000000000","2021-08-09 00:00:00.000000000","SER0032","CI01","22.000000","155000.000000","155000.000000","0.000000","155000.000000","155000.000000","FY202122-05","CR|PJ198"
13,846,0,"C00036",12,"IN","2020-12-15 00:00:00.000000000","2021-04-15 00:00:00.000000000","2021-02-05 00:00:00.000000000","SER0002","CI01","1.000000","1952700.000000","1952700.000000","0.000000","1952700.000000","1952700.000000","FY202021-09","CR|PJ185"
13,1005,0,"C00037",12,"IN","2021-06-03 00:00:00.000000000","2021-07-03 00:00:00.000000000","2021-06-03 00:00:00.000000000","SER0034","CI01","171.000000","376200.000000","376200.000000","0.000000","376200.000000","376200.000000","FY202122-03","CR|PJ176"
13,1014,0,"C00037",12,"IN","2021-07-06 00:00:00.000000000","2021-08-05 00:00:00.000000000","2021-07-06 00:00:00.000000000","SER0034","CI01","198.000000","435600.000000","435600.000000","0.000000","435600.000000","435600.000000","FY202122-04","CR|PJ176"
13,874,1,"C00015",12,"IN","2021-02-09 00:00:00.000000000","2021-04-15 00:00:00.000000000","2021-03-11 00:00:00.000000000","SER0030","CI01","1.000000","200000.000000","200000.000000","0.000000","200000.000000","200000.000000","FY202021-11","CR|PJ178"
13,874,0,"C00015",12,"IN","2021-02-09 00:00:00.000000000","2021-04-15 00:00:00.000000000","2021-03-11 00:00:00.000000000","SER0030","CI01","1.000000","229500.000000","229500.000000","0.000000","229500.000000","229500.000000","FY202021-11","CR|PJ178"
13,1006,1,"C00037",12,"IN","2021-06-03 00:00:00.000000000","2021-07-03 00:00:00.000000000","2021-06-03 00:00:00.000000000","SER0034","CI01","160.000000","192000.000000","192000.000000","0.000000","192000.000000","192000.000000","FY202122-03","CR|PJ176"
13,1006,0,"C00037",12,"IN","2021-06-03 00:00:00.000000000","2021-07-03 00:00:00.000000000","2021-06-03 00:00:00.000000000","SER0034","CI01","168.000000","201600.000000","201600.000000","0.000000","201600.000000","201600.000000","FY202122-03","CR|PJ176"
13,998,0,"C00041",13,"IN","2021-05-31 00:00:00.000000000","2021-06-30 00:00:00.000000000","2021-05-31 00:00:00.000000000","SER0034","CI01","1.000000","258000.000000","258000.000000","0.000000","258000.000000","258000.000000","FY202122-02","CR|PJ180"
13,1001,2,"C00006",12,"IN","2021-06-01 00:00:00.000000000","2021-07-01 00:00:00.000000000","2021-06-01 00:00:00.000000000","SER0002","CI01","1.000000","96250.000000","96250.000000","0.000000","96250.000000","96250.000000","FY202122-03","CR|PJ173"
13,996,0,"C00006",12,"IN","2021-05-28 00:00:00.000000000","2021-06-27 00:00:00.000000000","2021-05-28 00:00:00.000000000","SER0002","CI01","1.000000","175000.000000","175000.000000","0.000000","175000.000000","175000.000000","FY202122-02","CR|PJ219"
13,994,1,"C00006",12,"IN","2021-05-28 00:00:00.000000000","2021-06-27 00:00:00.000000000","2021-05-28 00:00:00.000000000","SER0002","CI01","1.000000","96250.000000","96250.000000","0.000000","96250.000000","96250.000000","FY202122-02","CR|PJ173"
13,1015,9,"C00037",12,"IN","2021-07-06 00:00:00.000000000","2021-08-05 00:00:00.000000000","2021-07-06 00:00:00.000000000","SER0032","CI01","154.000000","338800.000000","338800.000000","0.000000","338800.000000","338800.000000","FY202122-04","CR|PJ176"
13,1015,6,"C00037",12,"IN","2021-07-06 00:00:00.000000000","2021-08-05 00:00:00.000000000","2021-07-06 00:00:00.000000000","SER0032","CI01","44.000000","96800.000000","96800.000000","0.000000","96800.000000","96800.000000","FY202122-04","CR|PJ176"
13,1015,8,"C00037",12,"IN","2021-07-06 00:00:00.000000000","2021-08-05 00:00:00.000000000","2021-07-06 00:00:00.000000000","SER0034","CI01","73.000000","175200.000000","175200.000000","0.000000","175200.000000","175200.000000","FY202122-04","CR|PJ176"
13,1015,5,"C00037",12,"IN","2021-07-06 00:00:00.000000000","2021-08-05 00:00:00.000000000","2021-07-06 00:00:00.000000000","SER0034","CI01","12.000000","28800.000000","28800.000000","0.000000","28800.000000","28800.000000","FY202122-04","CR|PJ176"
13,1015,4,"C00037",12,"IN","2021-07-06 00:00:00.000000000","2021-08-05 00:00:00.000000000","2021-07-06 00:00:00.000000000","SER0034","CI01","63.000000","151200.000000","151200.000000","0.000000","151200.000000","151200.000000","FY202122-04","CR|PJ176"
13,1015,3,"C00037",12,"IN","2021-07-06 00:00:00.000000000","2021-08-05 00:00:00.000000000","2021-07-06 00:00:00.000000000","SER0034","CI01","180.000000","432000.000000","432000.000000","0.000000","432000.000000","432000.000000","FY202122-04","CR|PJ176"
13,1015,10,"C00037",12,"IN","2021-07-06 00:00:00.000000000","2021-08-05 00:00:00.000000000","2021-07-06 00:00:00.000000000","SER0032","CI01","40.000000","96000.000000","96000.000000","0.000000","96000.000000","96000.000000","FY202122-04","CR|PJ176"
13,1015,7,"C00037",12,"IN","2021-07-06 00:00:00.000000000","2021-08-05 00:00:00.000000000","2021-07-06 00:00:00.000000000","SER0032","CI01","50.000000","120000.000000","120000.000000","0.000000","120000.000000","120000.000000","FY202122-04","CR|PJ176"
13,1015,2,"C00037",12,"IN","2021-07-06 00:00:00.000000000","2021-08-05 00:00:00.000000000","2021-07-06 00:00:00.000000000","SER0032","CI01","108.000000","259200.000000","259200.000000","0.000000","259200.000000","259200.000000","FY202122-04","CR|PJ176"
13,1015,1,"C00037",12,"IN","2021-07-06 00:00:00.000000000","2021-08-05 00:00:00.000000000","2021-07-06 00:00:00.000000000","SER0034","CI01","50.000000","120000.000000","120000.000000","0.000000","120000.000000","120000.000000","FY202122-04","CR|PJ176"
13,1015,0,"C00037",12,"IN","2021-07-06 00:00:00.000000000","2021-08-05 00:00:00.000000000","2021-07-06 00:00:00.000000000","SER0032","CI01","145.000000","319000.000000","319000.000000","0.000000","319000.000000","319000.000000","FY202122-04","CR|PJ176"
13,765,0,"C00028",12,"IN","2020-10-05 00:00:00.000000000","2020-11-04 00:00:00.000000000","2020-11-04 00:00:00.000000000","SER0030","CI01","1.000000","21000.000000","21000.000000","0.000000","21000.000000","21000.000000","FY202021-07","CR|PJ139"
13,983,0,"C00006",12,"IN","2021-05-11 00:00:00.000000000","2021-09-30 00:00:00.000000000","2021-05-11 00:00:00.000000000","SER0034","CI01","37.000000","285908.990000","285908.990000","0.000000","285908.990000","285908.990000","FY202122-02","CR|PJ053"
13,1027,0,"C00037",12,"IN","2021-08-05 00:00:00.000000000","2021-08-31 00:00:00.000000000","2021-08-05 00:00:00.000000000","SER0034","CI01","176.000000","211200.000000","211200.000000","0.000000","211200.000000","211200.000000","FY202122-05","CR|PJ176"
13,1027,1,"C00037",12,"IN","2021-08-05 00:00:00.000000000","2021-08-31 00:00:00.000000000","2021-08-05 00:00:00.000000000","SER0034","CI01","168.000000","201600.000000","201600.000000","0.000000","201600.000000","201600.000000","FY202122-05","CR|PJ176"
13,1029,12,"C00037",12,"IN","2021-08-05 00:00:00.000000000","2021-08-30 00:00:00.000000000","2021-08-05 00:00:00.000000000","SER0032","CI01","27.000000","59400.000000","59400.000000","0.000000","59400.000000","59400.000000","FY202122-05","CR|PJ176"
13,1029,10,"C00037",12,"IN","2021-08-05 00:00:00.000000000","2021-08-30 00:00:00.000000000","2021-08-05 00:00:00.000000000","SER0032","CI01","109.000000","239800.000000","239800.000000","0.000000","239800.000000","239800.000000","FY202122-05","CR|PJ176"
13,1029,9,"C00037",12,"IN","2021-08-05 00:00:00.000000000","2021-08-30 00:00:00.000000000","2021-08-05 00:00:00.000000000","SER0032","CI01","40.000000","88000.000000","88000.000000","0.000000","88000.000000","88000.000000","FY202122-05","CR|PJ176"
13,1029,8,"C00037",12,"IN","2021-08-05 00:00:00.000000000","2021-08-30 00:00:00.000000000","2021-08-05 00:00:00.000000000","SER0034","CI01","21.000000","50400.000000","50400.000000","0.000000","50400.000000","50400.000000","FY202122-05","CR|PJ176"
13,1029,7,"C00037",12,"IN","2021-08-05 00:00:00.000000000","2021-08-30 00:00:00.000000000","2021-08-05 00:00:00.000000000","SER0034","CI01","73.000000","175200.000000","175200.000000","0.000000","175200.000000","175200.000000","FY202122-05","CR|PJ176"
13,1029,6,"C00037",12,"IN","2021-08-05 00:00:00.000000000","2021-08-30 00:00:00.000000000","2021-08-05 00:00:00.000000000","SER0034","CI01","60.000000","144000.000000","144000.000000","0.000000","144000.000000","144000.000000","FY202122-05","CR|PJ176"
13,1029,5,"C00037",12,"IN","2021-08-05 00:00:00.000000000","2021-08-30 00:00:00.000000000","2021-08-05 00:00:00.000000000","SER0034","CI01","176.000000","422400.000000","422400.000000","0.000000","422400.000000","422400.000000","FY202122-05","CR|PJ176"
13,1029,4,"C00037",12,"IN","2021-08-05 00:00:00.000000000","2021-08-30 00:00:00.000000000","2021-08-05 00:00:00.000000000","SER0032","CI01","172.000000","412800.000000","412800.000000","0.000000","412800.000000","412800.000000","FY202122-05","CR|PJ176"
13,1029,1,"C00037",12,"IN","2021-08-05 00:00:00.000000000","2021-08-30 00:00:00.000000000","2021-08-05 00:00:00.000000000","SER0034","CI01","22.000000","52800.000000","52800.000000","0.000000","52800.000000","52800.000000","FY202122-05","CR|PJ176"
13,1029,11,"C00037",12,"IN","2021-08-05 00:00:00.000000000","2021-08-30 00:00:00.000000000","2021-08-05 00:00:00.000000000","SER0032","CI01","56.000000","123200.000000","123200.000000","0.000000","123200.000000","123200.000000","FY202122-05","CR|PJ176"
13,1029,0,"C00037",12,"IN","2021-08-05 00:00:00.000000000","2021-08-30 00:00:00.000000000","2021-08-05 00:00:00.000000000","SER0032","CI01","120.000000","264000.000000","264000.000000","0.000000","264000.000000","264000.000000","FY202122-05","CR|PJ176"
13,991,1,"C00006",12,"IN","2021-05-28 00:00:00.000000000","2021-07-15 00:00:00.000000000","2021-05-28 00:00:00.000000000","SER0002","CI01","1.000000","96250.000000","96250.000000","0.000000","96250.000000","96250.000000","FY202122-02","CR|PJ173"
13,987,3,"C00006",12,"IN","2021-05-17 00:00:00.000000000","2021-06-16 00:00:00.000000000","2021-05-17 00:00:00.000000000","SER0030","CI01","1.000000","182351.000000","182351.000000","0.000000","182351.000000","182351.000000","FY202122-02","CR|PJ236"
13,987,2,"C00006",12,"IN","2021-05-17 00:00:00.000000000","2021-06-16 00:00:00.000000000","2021-05-17 00:00:00.000000000","SER0030","CI01","1.000000","187200.000000","187200.000000","0.000000","187200.000000","187200.000000","FY202122-02","CR|PJ236"
13,987,1,"C00006",12,"IN","2021-05-17 00:00:00.000000000","2021-06-16 00:00:00.000000000","2021-05-17 00:00:00.000000000","SER0030","CI01","1.000000","156000.000000","156000.000000","0.000000","156000.000000","156000.000000","FY202122-02","CR|PJ236"
13,987,0,"C00006",12,"IN","2021-05-17 00:00:00.000000000","2021-06-16 00:00:00.000000000","2021-05-17 00:00:00.000000000","SER0030","CI01","1.000000","156000.000000","156000.000000","0.000000","156000.000000","156000.000000","FY202122-02","CR|PJ236"
13,968,0,"C00006",12,"IN","2021-04-21 00:00:00.000000000","2021-07-15 00:00:00.000000000","2021-04-21 00:00:00.000000000","SER0002","CI01","1.000000","175000.000000","175000.000000","0.000000","175000.000000","175000.000000","FY202122-01","CR|PJ173"
13,957,0,"C00040",12,"IN","2021-04-06 00:00:00.000000000","2021-06-30 00:00:00.000000000","2021-04-06 00:00:00.000000000","SER0033","CI01","1.000000","255000.000000","255000.000000","0.000000","255000.000000","255000.000000","FY202122-01","CR|PJ195"
13,957,1,"C00040",12,"IN","2021-04-06 00:00:00.000000000","2021-06-30 00:00:00.000000000","2021-04-06 00:00:00.000000000","SER0034","CI01","1.000000","200000.000000","200000.000000","0.000000","200000.000000","200000.000000","FY202122-01","CR|PJ195"
13,957,2,"C00040",12,"IN","2021-04-06 00:00:00.000000000","2021-06-30 00:00:00.000000000","2021-04-06 00:00:00.000000000","SER0034","CI01","1.000000","200000.000000","200000.000000","0.000000","200000.000000","200000.000000","FY202122-01","CR|PJ195"
13,957,3,"C00040",12,"IN","2021-04-06 00:00:00.000000000","2021-06-30 00:00:00.000000000","2021-04-06 00:00:00.000000000","SER0034","CI01","1.000000","200000.000000","200000.000000","0.000000","200000.000000","200000.000000","FY202122-01","CR|PJ195"
13,193,0,"C00004",-1,"US","2018-12-31 00:00:00.000000000","2019-01-31 00:00:00.000000000","2018-12-31 00:00:00.000000000",,,"0.000000","291516.240000","291516.240000","291516.240000","0.000000","0.000000","FY201819-09","CR|PJ093"
13,193,1,"C00004",-1,"US","2018-12-31 00:00:00.000000000","2019-01-31 00:00:00.000000000","2018-12-31 00:00:00.000000000",,,"0.000000","299187.720000","299187.720000","299187.720000","0.000000","0.000000","FY201819-09","CR|PJ092"
13,193,2,"C00004",-1,"US","2018-12-31 00:00:00.000000000","2019-01-31 00:00:00.000000000","2018-12-31 00:00:00.000000000",,,"0.000000","19178.700000","19178.700000","19178.700000","0.000000","0.000000","FY201819-09","CR|PJ015"
13,193,3,"C00004",-1,"US","2018-12-31 00:00:00.000000000","2019-01-31 00:00:00.000000000","2018-12-31 00:00:00.000000000",,,"0.000000","153429.600000","153429.600000","153429.600000","0.000000","0.000000","FY201819-09","CR|PJ061"
